1438,10,الفيصلية,Commercial,Land,مخطط/304/ 1,قطعة 5/أ,6544156,2000000,1982.0,1009.0,Dammam,1438/11/04,الفيصلية,غرب الدمام
1438,10,الفيصلية,Commercial,Land,مخطط/304/ 1,عدد العقارات 2-أول ق…,6544057,4000000,4500.0,889.0,Dammam,1438/11/04,الفيصلية,غرب الدمام
1438,10,الفيصلية,Commercial,Land,مخطط/ش د 884,عدد العقارات 2-أول ق…,6596558,7600000,1702.4,4464.0,Dammam,1438/11/24,الفيصلية,غرب الدمام
1438,10,القصور,Commercial,Land,مخطط/1003/ ش.د,قطعة 1188/2,6598499,350000,367.5,952.0,Dammam,1438/11/24,القصور,الظهران
1438,10,المحمدية,Commercial,Land,مخطط/213/ 1,قطعة 15/ج,6531918,1250000,800.0,1563.0,Dammam,1438/11/01,المحمدية,وسط الدمام
1438,10,المحمدية 1 تجارى,Commercial,Land,مخطط/210/ 1,قطعة 16,6615516,6625580,2548.3,2600.0,Dammam,1438/11/30,المحمدية,وسط الدمام
1438,10,المنار,Commercial,Land,مخطط/258/ 1,قطعة 25/ب,6613733,1455000,500.0,2910.0,Dammam,1438/11/30,المنار,غرب الدمام
1438,10,المنار,Commercial,Land,مخطط/662/ 1,قطعة 4,6556067,350000,1581.3,221.0,Dammam,1438/11/09,المنار,غرب الدمام
1438,10,المنار,Commercial,Land,مخطط/662/ 1,عدد العقارات 2-أول ق…,6555930,800000,3191.2,251.0,Dammam,1438/11/09,المنار,غرب الدمام
1438,10,المنار,Commercial,Land,مخطط/671/ 1,قطعة 43,6538532,850000,910.0,934.0,Dammam,1438/11/02,المنار,غرب الدمام
1438,10,الميناء,Commercial,Land,مخطط/239/ 1,عدد العقارات 12-أول…,6613307,8000000,7581.51,1055.0,Dammam,1438/11/30,nan,nan
1438,10,الندى,Commercial,Land,مخطط/ش د 1297,قطعة 44,6589989,755000,642.67,1175.0,Dammam,1438/11/22,الندى,غرب الدمام
1438,10,الندى,Commercial,Land,مخطط/ش د 1297,قطعة 46,6556340,836500,697.0,1200.0,Dammam,1438/11/09,الندى,غرب الدمام
1438,10,النهضة,Commercial,Land,مخطط/1097 ش د,قطعة 199/1,6614132,889895,881.27,1010.0,Dammam,1438/11/30,النهضة,شرق الدمام
1438,10,النهضة,Commercial,Land,مخطط/1097 ش د,قطعة 200/1,6614092,950805,899.55,1057.0,Dammam,1438/11/30,النهضة,شرق الدمام
1438,10,النهضة,Commercial,Land,مخطط/1097 ش د,قطعة 308/2,6614952,1400000,402.5,3478.0,Dammam,1438/11/30,النهضة,شرق الدمام
1438,10,النهضة,Commercial,Land,مخطط/1097 ش د,عدد العقارات 12-أول…,6574086,12089000,8150.13,1483.0,Dammam,1438/11/16,النهضة,شرق الدمام
1438,10,النور,Commercial,Land,مخطط/1300/ ش د,قطعة 64,6552138,660000,600.0,1100.0,Dammam,1438/11/08,الأنوار,غرب الدمام
1438,10,النور,Commercial,Land,مخطط/249/ 1,قطعة 236/ح,6529180,630000,506.25,1244.0,Dammam,1438/11/01,الأنوار,غرب الدمام
1438,10,النور,Commercial,Land,مخطط/249/ 1,قطعة 5/ج,6582120,1350000,500.0,2700.0,Dammam,1438/11/18,الأنوار,غرب الدمام
1438,10,النور,Commercial,Land,مخطط/668/ 1,قطعة 63,6599283,819000,780.0,1050.0,Dammam,1438/11/24,الأنوار,غرب الدمام
1438,10,النورس,Commercial,Land,مخطط/288/ 1,قطعة 44,6535781,2100000,700.0,3000.0,Dammam,1438/11/02,النورس,شرق الدمام
1438,10,بدر,Commercial,Land,مخطط/91/ 1,قطعة 43/أ,6538240,800000,750.0,1067.0,Dammam,1438/11/02,بدر,غرب الدمام
1438,10,بدر,Commercial,Land,مخطط/91/ 1,قطعة 582/ج,6549570,1000000,894.0,1119.0,Dammam,1438/11/07,بدر,غرب الدمام
1438,10,جنوب طريق الرياض الد…,Commercial,Land,مخطط/ش د 1015,قطعة 82,6605409,2745172,6862.93,400.0,Dammam,1438/11/28,nan,nan
1438,10,ش د 1117,Commercial,Land,مخطط/142,عدد العقارات 7-أول ق…,6613282,5427504,6030.56,900.0,Dammam,1438/11/30,nan,nan
1438,10,ش د 1117,Commercial,Land,مخطط/2,عدد العقارات 6-أول ق…,6613305,18720000,14400.0,1300.0,Dammam,1438/11/30,nan,nan
1438,10,ش د 1117,Commercial,Land,مخطط/36,قطعة 556,6544338,600000,700.0,857.0,Dammam,1438/11/04,nan,nan
1438,10,ش د 1117,Commercial,Land,مخطط/36,قطعة 560,6575192,594800,700.0,850.0,Dammam,1438/11/16,nan,nan
1438,10,ش د 1117,Commercial,Land,مخطط/36,قطعة 562,6575158,594800,700.0,850.0,Dammam,1438/11/16,nan,nan
1438,10,ش د 1117,Commercial,Land,مخطط/36,قطعة 564,6575107,594800,700.0,850.0,Dammam,1438/11/16,nan,nan
1438,10,ش د 1117,Commercial,Land,مخطط/36,قطعة 566,6575040,594800,700.0,850.0,Dammam,1438/11/16,nan,nan
1438,10,ش د 1117,Commercial,Land,مخطط/36,قطعة 568,6574959,594800,700.0,850.0,Dammam,1438/11/16,nan,nan
1438,10,ش د 1117,Commercial,Land,مخطط/36,قطعة 570,6574836,594800,700.0,850.0,Dammam,1438/11/16,nan,nan
1438,10,ش د 1117,Commercial,Land,مخطط/56,قطعة 916/1,6543542,1400000,490.0,2857.0,Dammam,1438/11/04,nan,nan
1438,10,ش د 1117,Commercial,Land,مخطط/8,قطعة 54,6544083,600000,700.0,857.0,Dammam,1438/11/04,nan,nan
1438,10,ش د 1153,Commercial,Land,مخطط/أخرى,قطعة 50,6541110,400000,540.65,740.0,Dammam,1438/11/03,nan,nan
1438,10,ش.د 1015,Commercial,Land,مخطط/الرابعة,قطعة 458,6537580,11226629,7980.99,1407.0,Dammam,1438/11/02,nan,nan
1438,10,ش.د 1015,Commercial,Land,مخطط/الرابعة,قطعة 536,6532332,1549800,1800.0,861.0,Dammam,1438/11/01,nan,nan
1438,10,ش.د 1015,Commercial,Land,مخطط/الرابعة,قطعة خ17,6552614,439630,1304.54,337.0,Dammam,1438/11/09,nan,nan
1438,10,ضاحية الملك فهد,Commercial,Land,مخطط/1327 ش د,قطعة 26,6615225,2320000,2000.0,1160.0,Dammam,1438/11/30,ضاحية الملك فهد,غرب الدمام
