1438,4,النهضة,Residential,Land,مخطط/1097 ش د,قطعة 629/1,6159797,588900,390.0,1510.0,Dammam,1438/05/17,النهضة,شرق الدمام
1438,4,النهضة,Residential,Land,مخطط/1097 ش د,قطعة 630/1,6159839,588900,390.0,1510.0,Dammam,1438/05/18,النهضة,شرق الدمام
1438,4,النهضة,Residential,Land,مخطط/1097 ش د,قطعة 631/2,6159958,588900,390.0,1510.0,Dammam,1438/05/17,النهضة,شرق الدمام
1438,4,النهضة,Residential,Land,مخطط/1097 ش د,قطعة 634/1,6156511,453000,300.0,1510.0,Dammam,1438/05/17,النهضة,شرق الدمام
1438,4,النهضة,Residential,Land,مخطط/1097 ش د,قطعة 634/2,6158045,453000,300.0,1510.0,Dammam,1438/05/18,النهضة,شرق الدمام
1438,4,النهضة,Residential,Land,مخطط/1097 ش د,قطعة 636/1,6158686,453000,300.0,1510.0,Dammam,1438/05/18,النهضة,شرق الدمام
1438,4,النهضة,Residential,Land,مخطط/1097 ش د,قطعة 636/2,6156472,453000,300.0,1510.0,Dammam,1438/05/17,النهضة,شرق الدمام
1438,4,النهضة,Residential,Land,مخطط/1097 ش د,قطعة 644/1,6158731,588900,390.0,1510.0,Dammam,1438/05/17,النهضة,شرق الدمام
1438,4,النهضة,Residential,Land,مخطط/1097 ش د,قطعة 644/2,6158781,699521,463.26,1510.0,Dammam,1438/05/17,النهضة,شرق الدمام
1438,4,النهضة,Residential,Land,مخطط/1097 ش د,قطعة 645/2,6158826,699521,463.26,1510.0,Dammam,1438/05/17,النهضة,شرق الدمام
1438,5,النهضة,Residential,Land,مخطط/1097 ش د,قطعة 595/1,6226185,588901,390.0,1510.0,Dammam,1438/06/10,النهضة,شرق الدمام
